,ud_word,ud_word_level,ud_word_pos
5389,cobweb,B1,noun
5390,coca,B2,noun
5391,cocaine,B2,noun
5392,cocker,A2,noun
5393,cocker_spaniel_puppy,A2,noun
5394,cocoa_liquor,B2,noun
5395,cocoa_pod,B2,noun
5396,cocoa_powder,B2,noun
5397,cocoa_tree,B2,noun
5398,coconut_cream,B1,noun
5399,coconut_custard,B1,noun
5400,coconut_sauce,B1,noun
5401,coffee_bar,A1,noun
5402,coffee_drinking,C1,noun
5403,coffee_facility,B1,noun
5404,coffee_house,C1,noun
5405,coffee_machine,A2,noun
5406,coffee_pot,A1,noun
5407,coffee_shop,B2,noun
5408,coffee_table,B1,noun
5409,coffee_time,B1,noun
5410,coffeepot,C1,noun
5411,cohesion,B2,noun
5412,coinage,C1,noun
5413,cold,A1,verb
5414,cold-blooded,C1,adjective
5415,cold-cathode_tube,C1,noun
5416,cold-hearted,B2,adjective
5417,coldly,A1,adverb
5418,coldness,C1,noun
5419,collage,B1,noun
5420,collectable,B1,adjective
5421,college_admission_officer,B2,noun
5422,college_application,B2,noun
5423,college_building,B2,noun
5424,college_cycling_club,B1,noun
5425,college_degree,C1,noun
5426,college_friend,B1,noun
5427,college_life,C1,noun
5428,college_professor,B2,noun
5429,college_program,B2,noun
5430,college_student,B2,noun
5431,collie,B2,noun
5432,colonel,B2,noun
5433,colonisation,C1,noun
5434,colonist,C1,noun
5435,colony-collapse_disorder,B2,noun
5436,color,A1,noun
5437,color,B2,verb
5438,colored,B2,adjective
5439,colorful,A1,adjective
5440,colour_scheme,B2,noun
5441,coloured,A2,adjective
5442,coloured,B2,verb
5443,colouring,B2,noun
5444,colourless,C1,adjective
5445,combustion_engine,C1,noun
5446,come_on,A1,verb
5447,come_out,A2,verb
5448,come_up,A2,verb
5449,comedy_course,B2,noun
5450,comedy_film,B1,noun
5451,comedy_program,B1,noun
5452,comer,A2,noun
5453,coming,C1,noun
5454,coming-together,B2,noun
5455,command,B1,verb
5456,commandant,C1,noun
5457,commissionaire,A1,noun
5458,committee_man,C1,noun
5459,commodity_marketplace,C1,noun
5460,commodore,A2,noun
5461,common,B2,noun
5462,commonplace,C1,adjective
5463,commotion,B2,noun
5464,communication_company,A2,noun
5465,communication_project,B2,noun
5466,communication_research,B2,noun
5467,communication_school,B2,noun
5468,communication_skill,B1,noun
5469,communication_strategy,B2,noun
5470,communication_system,B2,noun
5471,communicator,B2,noun
5472,community_atmosphere,B2,noun
5473,community_center,B2,noun
5474,community_centre,B2,noun
5475,community_credit,B2,noun
5476,community_life,C1,noun
5477,community_mediation,B2,noun
5478,community_occasion,B2,noun
5479,community_service,B1,noun
5480,commute,B1,noun
5481,commuter,B1,noun
5482,commuting,B1,noun
5483,compact,B2,noun
5484,compact,B1,adjective
5485,companionship,C1,noun
5486,company_car,B1,noun
5487,company_computer,C1,noun
5488,company_culture,B2,noun
5489,company_datum,C1,noun
5490,company_director,B1,noun
5491,company_history,C1,noun
5492,company_information,C1,noun
5493,company_manager,C1,noun
5494,company_newsletter,B1,noun
5495,company_party,B2,noun
5496,company_server,C1,noun
5497,company_time,B2,noun
5498,compass,A2,noun
5499,compass_needle,C1,noun
5500,competitively,B2,adverb
5501,complaining,B1,noun
5502,compliance_procedure,B2,noun
5503,complicit,C1,adjective
5504,composite,C1,noun
5505,composite,C1,adjective
5506,compost,B2,verb
5507,compress,C1,verb
5508,compressed,C1,adjective
5509,computer_chip,A2,noun
5510,computer_company,A1,noun
5511,computer_conference,B1,noun
5512,computer_crime,B2,noun
5513,computer_database,C1,noun
5514,computer_desktop,C1,noun
5515,computer_engineer,B2,noun
5516,computer_enthusiast,C1,noun
5517,computer_equipment,B2,noun
5518,computer_error,B2,noun
5519,computer_game,B2,noun
5520,computer_graphic,C1,noun
5521,computer_network,B2,noun
5522,computer_operator,B2,noun
5523,computer_package,B1,noun
5524,computer_problem,B1,noun
5525,computer_program,B2,noun
5526,computer_programmer,A2,noun
5527,computer_screen,A2,noun
5528,computer_security_industry,B2,noun
5529,computer_skill,A2,noun
5530,computer_software_company,A2,noun
5531,computer_store,B1,noun
5532,computer_study,A1,noun
5533,computer_system,B2,noun
5534,computer_technology,C1,noun
5535,computer_use,C1,noun
5536,computer_virus,B2,noun
5537,computerised,B2,adjective
5538,computerized,B2,adjective
5539,computing,B1,noun
5540,computing_power,C1,noun
5541,con_artist,C1,noun
5542,concentrated,C1,adjective
5543,concentration_camp,C1,noun
5544,concentration_camp_survivor,C1,noun
5545,conceptual,B1,adjective
5546,concert_arena,B2,noun
5547,concert_ticket,A1,noun
5548,concierge,C1,noun
5549,conditioned,C1,adjective
5550,conditioner,A2,noun
5551,conditioner_machine,A2,noun
5552,conditioning,B2,noun
5553,conditioning_system,C1,noun
5554,condom,B2,noun
5555,condom_advertisement,B2,noun
5556,condom_campaign,B2,noun
5557,conference_speech,C1,noun
5558,confidentiality,B2,noun
5559,conformist,B2,adjective
5560,confucian,B2,adjective
5561,congested,C1,adjective
5562,congratulation,A1,noun
5563,conman,C1,noun
5564,connect_up,B2,verb
5565,connected,C1,adjective
5566,connectivity,C1,noun
5567,consciously,C1,adverb
5568,conservational,C1,adjective
5569,conservationist,C1,noun
5570,conservative,B2,noun
5571,console,B2,noun
5572,constable,B2,noun
5573,construction_company,C1,noun
5574,construction_industry,B2,noun
5575,construction_programme,C1,noun
5576,construction_worker,B2,noun
5577,consulate,C1,noun
5578,consultation_area,C1,noun
5579,consultative,B2,adjective
5580,consumer_population,C1,noun
5581,consumer_site,C1,noun
5582,contact_base,B2,noun
5583,contact_detail,B2,noun
5584,contact_information,C1,noun
5585,contact_lens,B2,noun
5586,contagious,C1,adjective
5587,contemplation,C1,noun
5588,content_company,C1,noun
5589,contented,C1,adjective
5590,contrary,A1,noun
5591,control_centre,C1,noun
5592,control_unit,C1,noun
5593,controller,B2,noun
5594,convalescence,C1,noun
5595,convection_oven,C1,noun
5596,convenience_store,B1,noun
5597,convenience_store_chain,C1,noun
5598,convenience_store_sandwich,C1,noun
5599,converse,B2,verb
5600,convertible,A1,noun
5601,convincingly,B1,adverb
5602,cook_pot,B1,noun
5603,cooked,C1,adjective
5604,cookery_book,C1,noun
5605,cooking_pan,A2,noun
5606,cooking_program,A2,noun
5607,cooking_station,B2,noun
5608,coolheaded,B1,adjective
5609,cooling,B2,noun
5610,coolly,B1,adverb
5611,coop_up,B2,verb
5612,copper_pot,A1,noun
5613,copper_roof,C1,noun
5614,copycat_effort,C1,noun
5615,copying,C1,noun
5616,copyright,C1,verb
5617,coral_reef,A2,noun
5618,cord,B2,noun
5619,core_idea,C1,noun
5620,core_image,C1,noun
5621,cork,B2,noun
5622,corn,B2,verb
5623,corner,C1,verb
5624,corner_house,C1,noun
5625,corner_shop,B2,noun
5626,cornrow,A2,noun
5627,corny,C1,adjective
5628,correspondence_course,B2,noun
5629,corroborate,C1,verb
5630,cos,B1,adposition
5631,cosmetic,C1,noun
5632,cosmonaut,B2,noun
5633,cosmonaut_group,B2,noun
5634,cosmonaut_program,B2,noun
5635,cosmos,B2,noun
5636,costing,B1,noun
5637,costume_jewelry,B1,noun
5638,cot,B1,noun
5639,cotton_cloth,C1,noun
5640,cotton_dress,A1,noun
5641,cotton_glove,B2,noun
5642,cotton_pant,C1,noun
5643,cotton_price,B2,noun
5644,cotton_sailor,C1,noun
5645,cotton_sheet,B1,noun
5646,cotton_short,C1,noun
5647,cotton_top,B1,noun
5648,couch,C1,verb
5649,could,A1,verb
5650,councilman,C1,noun
5651,counseling_service,A1,noun
5652,counter,B1,adverb
5653,counter_language,C1,noun
5654,counteract,B2,verb
5655,counting_board,C1,noun
5656,country_boy,A2,noun
5657,country_food,A2,noun
5658,country_gentleman,C1,noun
5659,country_house,A2,noun
5660,country_lawyer,B2,noun
5661,country_road,A1,noun
5662,country_school,C1,noun
5663,country_side,A2,noun
5664,country_sport,C1,noun
5665,country_station,C1,noun
5666,country_suit,B2,noun
5667,county_jail,C1,noun
5668,coupon,C1,noun
5669,coupon_business,C1,noun
5670,courier,B2,noun
5671,course,A1,adverb
5672,coursework,B2,noun
5673,court,B2,verb
5674,court_case,B2,noun
5675,court_hearing,B1,noun
5676,courteousness,B2,noun
5677,courthouse,B1,noun
5678,courtroom,B1,noun
5679,courtyard,A2,noun
5680,couscous,B2,noun
5681,covered,C1,adjective
5682,covering,C1,noun
5683,coveted,C1,adjective
5684,cow_barn,C1,noun
5685,cow_disease,B2,noun
5686,cowboy,B2,noun
5687,cracked,B2,adjective
5688,cradle,C1,noun
5689,cramped,C1,adjective
5690,cramping,B2,adjective
5691,cranberry,B2,noun
5692,crank_out,C1,verb
5693,crashing_noise,A2,noun
5694,crawl_up,C1,verb
5695,crawler,B2,noun
5696,crazed,B2,adjective
5697,crazily,B2,adverb
5698,cream-coloured,A2,adjective
5699,cream_cake,C1,noun
5700,credit_card,A1,noun
5701,credit_card_number,A2,noun
5702,crematoria,C1,noun
5703,crematorium,C1,noun
5704,cricketer,A2,noun
5705,crime_fighter,B2,noun
5706,crime_novel,B2,noun
5707,criminalise,C1,verb
5708,criss-cross,B2,noun
5709,criticise,B1,verb
5710,croft,A2,noun
5711,croissant,A1,noun
5712,crook,C1,noun
5713,crooked,C1,adjective
5714,crop,C1,verb
5715,cross-country,A2,adjective
5716,cross-cultural,B2,adjective
5717,cross-looking,B1,adjective
5718,cross_contamination,B1,noun
5719,cross_out,A1,verb
5720,crossbone,A2,noun
5721,crossbow,A2,noun
5722,crossroad,B1,noun
5723,crossword,A1,noun
5724,croup,C1,noun
5725,crucially,C1,adverb
5726,cruise_ship,B2,noun
5727,crunchy,A2,adjective
5728,crushing,C1,adjective
5729,crustacean,B2,noun
5730,cry_out,A1,verb
5731,crêpe,C1,noun
5732,cub,A2,noun
5733,cuban,B2,adjective
5734,cubist,C1,noun
5735,cuisine,A1,noun
5736,culinary,B2,adjective
5737,culture_shock,B1,noun
5738,cultured,B2,adjective
5739,cumulonimbus,B1,noun
5740,cup_noodle,C1,noun
5741,cupboard_door,C1,noun
5742,cuppa,C1,noun
5743,cups,A2,noun
5744,curate,B2,noun
5745,curb,C1,noun
5746,curl,B2,verb
5747,curse,B2,verb
5748,curtained,B2,adjective
5749,curve,B2,verb
5750,curved,B2,adjective
5751,curving_line,B2,noun
5752,cushion,C1,verb
5753,custom-built,C1,adjective
5754,customer_demand,B2,noun
5755,customer_relationship_management,B2,noun
5756,customer_service,B2,noun
5757,customer_service_manager,B2,noun
5758,customisable,C1,adjective
5759,cut,C1,adjective
5760,cut_down,B2,verb
5761,cut_off,A1,verb
5762,cut_out,A2,verb
5763,cut_up,C1,verb
5764,cutting-edge_technology,C1,noun
5765,cutting_edge,C1,adjective
5766,cv,B1,noun
5767,cyanide,B2,noun
5768,cyanide_packet,B2,noun
5769,cyanide_paper,B2,noun
5770,cyanide_poison,B2,noun
5771,cyanide_poisoning,B2,noun
5772,cycle_accessory,B1,noun
5773,cycle_ride,B1,noun
5774,cycle_washer,B1,noun
5775,cycling_path,A2,noun
5776,cyclone,C1,noun
5777,cyclonic,C1,adjective
5778,cylinder,B2,noun
5779,czech,C1,adjective
5780,d,B1,noun
5781,dabbing,C1,noun
5782,daguerreotype,A2,noun
5783,dairy_product,A2,noun
5784,damned,B2,adjective
5785,damp-walled,C1,adjective
5786,dance_class,A1,noun
5787,dance_floor,B2,noun
5788,dance_form,B2,noun
5789,dance_instructor,C1,noun
5790,dance_music,B1,noun
5791,dance_sequence,B1,noun
5792,dance_style,A2,noun
5793,danger_light,A1,noun
5794,danger_signal,C1,noun
5795,daredevil,A2,noun
5796,daring,C1,adjective
5797,dark,A1,noun
5798,dark-brown,B2,adjective
5799,dark-eyed,A2,noun
5800,dark-faced,C1,adjective
5801,dark-haired,B2,adjective
5802,dark-skinned,C1,adjective
5803,darken,B2,verb
5804,darkly,C1,adverb
5805,dart,B2,verb
5806,dart,A2,noun
5807,dashboard,C1,noun
5808,data_leakage,C1,noun
5809,date_agency,C1,noun
5810,dating_agency,C1,noun
5811,dating_site,B1,noun
5812,dating_site_chatterbot,C1,noun
5813,datum,B2,noun
5814,datum_leakage,C1,noun
5815,datum_theft,B2,noun
5816,daughters,B1,noun
5817,dawn,C1,verb
5818,day_job,B1,noun
5819,daybreak,C1,noun
5820,daytime_event,C1,noun
5821,daytime_ray,C1,noun
5822,db5,B2,noun
5823,dead,A2,noun
5824,dead,C1,verb
5825,deafen,B2,verb
5826,deafening,B2,adjective
5827,dear,B2,interjection
5828,dearie,C1,noun
5829,death_bed,A2,noun
5830,death_camp,C1,noun
5831,death_certificate,B2,noun
5832,death_house,C1,noun
5833,death_machine,C1,noun
5834,death_order,C1,noun
5835,death_sentence,C1,noun
5836,deathbed,C1,noun
5837,debate_team,B1,noun
5838,debit_card,B2,noun
5839,debt_harassment,B2,noun
5840,deceptively,C1,adverb
5841,decipher,C1,verb
5842,decision-maker,B2,noun
5843,decision_year,B2,noun
5844,decisiveness,B2,noun
5845,decompose,B2,verb
5846,decor,B1,noun
5847,decorated,B2,adjective
5848,decorating,B1,noun
5849,decoratively,C1,adverb
5850,decorator,B1,noun
5851,deep-blue,B2,adjective
5852,deep-diving,B2,adjective
5853,deep-diving_whale,B2,noun
5854,deep-sea_exploration,B2,noun
5855,deep-sunken,C1,adjective
5856,deep-water_submersible,B2,noun
5857,deep_fry,B1,verb
5858,deer-stalker,B2,noun
5859,defence,A1,verb
5860,defenceless,C1,adjective
5861,defense_system,C1,noun
5862,defiant,B2,adjective
5863,deflect,C1,verb
5864,degenerate,C1,verb
5865,dehydrated,A2,adjective
5866,dehydration,C1,noun
5867,delirium,B2,noun
5868,delivery_company,B2,noun
5869,delivery_room,B2,noun
5870,delousing_unit,C1,noun
5871,delta,C1,noun
5872,demean,C1,verb
5873,demonstrable,C1,adjective
5874,denim_jacket,B2,noun
5875,denim_jeans,B1,noun
5876,denim_trousers,B2,noun
5877,denomination,B1,noun
5878,denominator,C1,noun
5879,department_store,A1,noun
5880,departure_tax,B2,noun
5881,deportation,C1,noun
5882,depot,B2,noun
5883,depressive,B2,noun
5884,deputy_sheriff,C1,noun
5885,desensitize,B2,verb
5886,desert_climate,C1,noun
5887,desert_horseman,A2,noun
5888,desert_outpost,C1,noun
5889,desert_people,A2,noun
5890,desert_prison,C1,noun
5891,desertification,C1,noun
5892,design_blending_old,C1,adjective
5893,design_centre,B2,noun
5894,design_classic,B2,noun
5895,design_company,A1,noun
5896,design_hotel,C1,noun
5897,design_problem,C1,noun
5898,design_team,B2,noun
5899,designer_clothes,A1,noun
5900,designer_clothing,A1,noun
5901,designer_suit,B1,noun
5902,desiring,C1,adjective
5903,desk_chair,B2,noun
5904,desk_clerk,C1,noun
5905,desk_drawer,C1,noun
5906,desolate,B2,adjective
5907,despite,B2,adposition
5908,destine,B2,verb
5909,detail,B2,verb
5910,detective_agency,A2,noun
5911,detective_dog,A2,noun
5912,detective_inspector,A2,noun
5913,detective_story,B2,noun
5914,detective_work,B1,noun
5915,deter,B2,verb
5916,deterioration,C1,noun
5917,developed,B2,verb
5918,diabetes,C1,noun
5919,diabetic,C1,adjective
5920,dialog,C1,noun
5921,diamond_engagement,A2,noun
5922,diamond_exhibition,B1,noun
5923,diamond_necklace,A1,noun
5924,diamond_ring,C1,noun
5925,diamond_smuggler,B2,noun
5926,diary_entry,C1,noun
5927,did,C1,adverb
5928,didgeridoo,B1,noun
5929,die,A2,noun
5930,die_out,B2,verb
5931,died,B2,verb
5932,diet,A2,verb
5933,diet_drink,A2,noun
5934,diet_soda,A1,noun
5935,diet_version,C1,noun
5936,difference_engine,C1,noun
5937,dig_out,C1,verb
5938,digestive,B2,adjective
5939,digger,A2,noun
5940,digging,C1,verb
5941,digging,B2,noun
5942,digital-imaging_technique,C1,noun
5943,digital-native,C1,noun
5944,dilapidated,C1,adjective
5945,dill,B1,noun
5946,dilute,B2,verb
5947,dilution,B2,noun
5948,din,A1,verb
5949,dine,B2,verb
5950,diner,B1,noun
5951,dining,B1,noun
5952,dining-room,B2,noun
5953,dining_area,C1,noun
5954,dining_room,A1,noun
5955,dining_room_table,B2,noun
5956,dining_table,A2,noun
5957,dinner_guest,B2,noun
5958,dinner_party,A1,noun
5959,dinner_table,B1,noun
5960,dinner_time,B2,noun
5961,dinnertime,A2,noun
5962,dinosaur_egg,C1,noun
5963,dinosaur_fossil,B2,noun
5964,directive,B2,noun
5965,dirt_floor,C1,noun
5966,dirt_road,B1,noun
5967,disagreeable,B2,adjective
5968,disarmingly,C1,adverb
5969,disbelief,B2,noun
5970,disbelieving,C1,adjective
5971,discerning,C1,adjective
5972,discipline,B2,verb
5973,discipline_problem,B2,noun
5974,discolour,B2,verb
5975,discoloured,C1,adjective
5976,disconnected,B1,adjective
5977,discontented,B2,adjective
5978,discount_coupon,C1,noun
5979,discouraged,C1,adjective
5980,discoverer,B2,noun
5981,discreetly,C1,adverb
5982,disembark,C1,verb
5983,disenchanted,B2,adjective
5984,disfigure,C1,verb
5985,disgrace,B1,verb
5986,disgust,C1,verb
5987,disgustingly,C1,adverb
5988,dish_cover,B2,noun
5989,dishwashing_machine,B2,noun
5990,disinfect,C1,verb
5991,disinfection,C1,noun
5992,disinfection_room,C1,noun
5993,dislocate,B2,verb
5994,dismantle,C1,verb
5995,disorganised,B1,adjective
5996,disparate,C1,adjective
5997,dispatch,B2,verb
5998,displeased,B2,adjective
5999,distance_degree,B2,noun
6000,distilling,B2,noun
6001,distinguishing,C1,adjective
6002,distracting,C1,adjective
6003,district_education_official,B2,noun
6004,disused,C1,adjective
6005,ditch,B1,noun
6006,diva,B1,noun
6007,diving_ability,A2,noun
6008,diving_course,A1,noun
6009,diving_depth,B2,noun
6010,diving_exam,B1,noun
6011,diving_qualification,B1,noun
6012,diving_site,A2,noun
6013,divorce_rate,B2,noun
6014,divorce_statistic,C1,noun
6015,divulge,B2,verb
6016,diy,B1,noun
6017,dj,B1,noun
6018,dna,B1,noun
6019,do,C1,adverb
6020,dock_police,A2,noun
6021,dockside,A2,noun
6022,doctor,C1,verb
6023,document,C1,verb
6024,documentary_film,B2,noun
6025,dog-man,A2,noun
6026,dog-sled,C1,noun
6027,dog_food,C1,noun
6028,dog_skin,C1,noun
6029,dog_sled,B2,noun
6030,dog_sledding,B2,noun
6031,dog_team,B2,noun
6032,dog_walker,B2,noun
6033,dogcart,B2,noun
6034,dogfight,C1,noun
6035,doglike,B2,adjective
6036,dogsled,B2,noun
6037,dole,C1,verb
6038,dollar_bill,B2,noun
6039,done,B2,adverb
6040,donut,A2,noun
6041,donut_shop,A2,noun
6042,doom,B2,verb
6043,doomsayer,C1,noun
6044,doomsday_scenario,C1,noun
6045,doorbell,A2,noun
6046,doorman,A2,noun
6047,doorstep,B2,noun
6048,dormitory_building,C1,noun
6049,dot,C1,verb
6050,double-bedded,B1,adjective
6051,double-glazed,B1,adjective
6052,double-plus,C1,adjective
6053,double_up,B1,verb
6054,doubtfully,B2,adverb
6055,doubtless,B2,adverb
6056,doughnut,C1,noun
6057,doughnut_franchise,C1,noun
6058,down,A1,adposition
6059,down,A1,particle
6060,down,B1,noun
6061,download_program,B1,noun
6062,downloadable,B1,adjective
6063,downloader,C1,noun
6064,downloading,C1,noun
6065,downtown_area,C1,noun
6066,downtown_building,B2,noun
6067,doze_off,B1,verb
6068,dozen_signal_light,B2,noun
6069,dp,B2,noun
6070,draft_board,C1,noun
6071,draft_contract,B2,noun
6072,drag_up,C1,verb
6073,dragon,B1,noun
6074,drainage,B2,noun
6075,drama_club,B1,noun
6076,drama_series,B1,noun
6077,drama_teacher,B1,noun
6078,dramatise,C1,verb
6079,draw_up,C1,verb
6080,drawing_app,C1,noun
6081,drawing_room,B2,noun
6082,dream_home,B2,noun
6083,dream_job,B1,noun
6084,dream_talker,C1,noun
6085,dream_up,C1,verb
6086,dreamer,A2,noun
6087,dreamily,C1,adverb
6088,dredge_up,B2,verb
6089,dress-maker,A1,noun
6090,dress-up,B1,noun
6091,dress_shop,A2,noun
6092,dress_uniform,C1,noun
6093,dress_up,A2,verb
6094,dresser,C1,noun
6095,dressing,A2,noun
6096,dressing_gown,A1,noun
6097,dressing_room,A2,noun
6098,dressmaker,A1,noun
6099,dressmaking,C1,noun
6100,dressmaking_business,C1,noun
6101,dressy,A1,adjective
6102,drift,C1,noun
6103,drink_price,B1,noun
6104,drinker,A2,noun
6105,drinking,A1,noun
6106,drinking_companion,C1,noun
6107,drinking_friend,C1,noun
6108,drinking_water,B2,noun
6109,drip,B1,verb
6110,drive-through,B2,noun
6111,driveway,B1,noun
6112,driving,A2,noun
6113,driving_lesson,B1,noun
6114,driving_seat,B2,noun
6115,drop_off,B1,verb
6116,drop_out,B2,verb
6117,dropping,B2,noun
6118,drought_warning,B2,noun
6119,drowning,B1,noun
6120,druggist,B2,noun
6121,drum,C1,verb
6122,drumming,B2,noun
6123,drunk,B2,noun
6124,drunken,C1,adjective
6125,drunkenly,A2,adverb
6126,dry-looking,B2,adjective
6127,dry-stone_wall,A2,noun
6128,dryer,A2,noun
6129,dryer_door,A2,noun
6130,drying_box,B2,noun
6131,drying_process,B2,noun
6132,dryly,B2,adverb
6133,duck_tail,A2,noun
6134,due,C1,adposition
6135,due_to,B2,adposition
6136,duk_bok_gi,B1,noun
6137,dull,C1,verb
6138,dullard,C1,noun
6139,duly,B1,adverb
6140,dumbing_down,B1,noun
6141,dummy,A2,noun
6142,dummy,B2,adjective
6143,dungeon,B1,noun
6144,during,A1,adposition
6145,dusk,C1,noun
6146,dust_storm,B1,noun
6147,dutch,A1,adjective
6148,dvd,A1,noun
6149,dvd_player,B1,noun
6150,dvr,B2,noun
6151,dwelling,C1,noun
6152,dwindle,C1,verb
6153,dye,C1,verb
6154,dyed,A2,adjective
6155,dyestuff,C1,noun
6156,dysfunctional,C1,adjective
6157,e,B2,noun
6158,e-card,A2,noun
6159,e-communication,A2,noun
6160,e-mail,A1,noun
6161,e-mail_address,A1,noun
6162,e-mail_receiver,B2,noun
6163,e-mail_system,B1,noun
6164,e.g.,A2,adverb
6165,earl,B2,noun
6166,earmark,B1,verb
6167,earplug,B2,noun
6168,earth-quake,C1,noun
6169,earthbound,C1,adjective
6170,earthquake_insurance,C1,noun
6171,earthquake_possibility,C1,noun
6172,earthquake_risk,C1,noun
6173,east_part,A2,noun
6174,easy,C1,adverb
6175,easy-going,B1,adjective
6176,easy-listening,C1,adjective
6177,easy-to-obtain,C1,noun
6178,eater,A2,noun
6179,eatery,C1,noun
6180,eating,C1,noun
6181,eating_experience,B1,noun
6182,eating_habit,B2,noun
6183,eating_plan,A2,noun
6184,eco,C1,adjective
6185,eco-car,C1,noun
6186,eco-conference,B2,noun
6187,eco-friendly,C1,adjective
6188,economically,B2,adverb
6189,economics_class,B2,noun
6190,ecstasy_tab,B2,noun
6191,ed,A2,noun
6192,edge,C1,verb
6193,edgy,C1,adjective
6194,editing,C1,noun
6195,education_professor,B1,noun
